concept_id,level
https://openalex.org/C123515950,4
https://openalex.org/C144760519,4
https://openalex.org/C2778114796,2
https://openalex.org/C2780471494,2
https://openalex.org/C205309187,4
https://openalex.org/C2776517306,2
https://openalex.org/C159249277,2
https://openalex.org/C2780608745,2
https://openalex.org/C172252984,2
https://openalex.org/C38764148,2
https://openalex.org/C2780129190,3
https://openalex.org/C151107866,3
https://openalex.org/C79061980,2
https://openalex.org/C47798520,3
https://openalex.org/C25854792,4
https://openalex.org/C186378180,4
https://openalex.org/C64260653,2
https://openalex.org/C22175881,3
https://openalex.org/C136676167,3
https://openalex.org/C165410206,3
https://openalex.org/C64341305,2
https://openalex.org/C77223115,2
https://openalex.org/C195956108,2
https://openalex.org/C124805900,3
https://openalex.org/C190253527,1
https://openalex.org/C2985930086,2
https://openalex.org/C144822601,2
https://openalex.org/C2778152352,2
https://openalex.org/C197067312,2
https://openalex.org/C107816215,2
https://openalex.org/C45483111,5
https://openalex.org/C81539297,2
https://openalex.org/C68928338,3
https://openalex.org/C178489894,2
https://openalex.org/C2780586970,2
https://openalex.org/C106487976,2
https://openalex.org/C107190969,3
https://openalex.org/C118615104,1
https://openalex.org/C513967374,3
https://openalex.org/C95457728,0
https://openalex.org/C78458016,1
https://openalex.org/C2984296375,3
https://openalex.org/C13553968,2
https://openalex.org/C2778572836,2
https://openalex.org/C163630976,5
https://openalex.org/C2777413408,3
https://openalex.org/C113873419,5
https://openalex.org/C90199342,4
https://openalex.org/C40899509,2
https://openalex.org/C119256216,3
https://openalex.org/C185254563,2
https://openalex.org/C2781085045,2
https://openalex.org/C51432778,2
https://openalex.org/C2777894999,2
https://openalex.org/C2987595161,2
https://openalex.org/C163175372,2
https://openalex.org/C50292564,3
https://openalex.org/C182365436,2
https://openalex.org/C35174551,4
https://openalex.org/C206729178,2
https://openalex.org/C48983235,2
https://openalex.org/C2776743756,2
https://openalex.org/C2780790598,2
https://openalex.org/C123403432,2
https://openalex.org/C167966045,3
https://openalex.org/C46149586,3
https://openalex.org/C3261483,2
https://openalex.org/C21547014,1
https://openalex.org/C181830111,2
https://openalex.org/C3017829689,2
https://openalex.org/C21821499,2
https://openalex.org/C10801956,3
https://openalex.org/C64775481,5
https://openalex.org/C34972735,2
https://openalex.org/C28493345,3
https://openalex.org/C39527238,3
https://openalex.org/C2779843651,2
https://openalex.org/C83546350,2
https://openalex.org/C79420006,2
https://openalex.org/C30399818,2
https://openalex.org/C2780304102,3
https://openalex.org/C2778485113,3
https://openalex.org/C99454951,1
https://openalex.org/C180205008,2
https://openalex.org/C2780388253,2
https://openalex.org/C5072461,2
https://openalex.org/C88221313,2
https://openalex.org/C106472803,3
https://openalex.org/C24872484,2
https://openalex.org/C200741047,2
https://openalex.org/C42747912,2
https://openalex.org/C80899671,3
https://openalex.org/C34829970,3
https://openalex.org/C129955480,2
https://openalex.org/C150846664,2
https://openalex.org/C187691185,2
https://openalex.org/C126298526,3
https://openalex.org/C192683347,3
https://openalex.org/C84316537,2
https://openalex.org/C39235581,5
https://openalex.org/C122044880,2
https://openalex.org/C97212296,3
https://openalex.org/C11074058,3
https://openalex.org/C510870499,2
https://openalex.org/C149923435,1
https://openalex.org/C2777366796,2
https://openalex.org/C94587425,3
https://openalex.org/C71907059,2
https://openalex.org/C184685986,3
https://openalex.org/C73440236,2
https://openalex.org/C45747243,4
https://openalex.org/C2779328170,2
https://openalex.org/C47177190,2
https://openalex.org/C203597036,3
https://openalex.org/C115680565,2
https://openalex.org/C2779462738,2
https://openalex.org/C64119674,4
https://openalex.org/C108585399,3
https://openalex.org/C2983805867,3
https://openalex.org/C50897621,2
https://openalex.org/C2780580338,2
https://openalex.org/C1291036,4
https://openalex.org/C183003079,2
https://openalex.org/C2779184190,2
https://openalex.org/C37789001,2
https://openalex.org/C202932441,3
https://openalex.org/C50522688,1
https://openalex.org/C139210041,2
https://openalex.org/C143357915,4
https://openalex.org/C70266271,4
https://openalex.org/C44274781,4
https://openalex.org/C49344536,2
https://openalex.org/C115540264,2
https://openalex.org/C129848803,2
https://openalex.org/C2987373456,3
https://openalex.org/C125198404,2
https://openalex.org/C96597354,2
https://openalex.org/C83665646,2
https://openalex.org/C204723758,2
https://openalex.org/C44201097,2
https://openalex.org/C1318750,2
https://openalex.org/C103697762,3
https://openalex.org/C2778045648,4
https://openalex.org/C118704821,4
https://openalex.org/C146846114,2
https://openalex.org/C107195408,3
https://openalex.org/C751236,2
https://openalex.org/C95466800,3
https://openalex.org/C97399411,2
https://openalex.org/C2780242237,3
https://openalex.org/C51221625,2
https://openalex.org/C2781278361,3
https://openalex.org/C153408630,3
https://openalex.org/C196662502,4
https://openalex.org/C150759737,3
https://openalex.org/C104663316,2
https://openalex.org/C88018779,3
https://openalex.org/C60543599,4
https://openalex.org/C126148662,3
https://openalex.org/C33923547,0
https://openalex.org/C2779903281,2
https://openalex.org/C172707124,2
https://openalex.org/C2778476455,4
https://openalex.org/C65440619,2
https://openalex.org/C148863701,2
https://openalex.org/C104419016,3
https://openalex.org/C58716799,3
https://openalex.org/C3445786,2
https://openalex.org/C70943382,2
https://openalex.org/C161067210,2
https://openalex.org/C2992906220,3
https://openalex.org/C201905106,4
https://openalex.org/C199033989,2
https://openalex.org/C180554434,4
https://openalex.org/C96305047,3
https://openalex.org/C46752231,4
https://openalex.org/C62611344,2
https://openalex.org/C145620117,4
https://openalex.org/C131538251,2
https://openalex.org/C24169881,2
https://openalex.org/C139719470,1
https://openalex.org/C132794960,3
https://openalex.org/C110484373,2
https://openalex.org/C6260449,2
https://openalex.org/C23123167,3
https://openalex.org/C2781409172,3
https://openalex.org/C2776990819,3
https://openalex.org/C176329583,3
https://openalex.org/C177454536,2
https://openalex.org/C145598152,4
https://openalex.org/C74197172,2
https://openalex.org/C194531419,3
https://openalex.org/C162853370,1
https://openalex.org/C111771559,2
https://openalex.org/C56281022,3
https://openalex.org/C2777187653,3
https://openalex.org/C35898486,3
https://openalex.org/C28495749,3
https://openalex.org/C2775852435,2
https://openalex.org/C77928131,2
https://openalex.org/C115516489,4
https://openalex.org/C178315738,2
https://openalex.org/C162967359,5
https://openalex.org/C76843793,3
https://openalex.org/C85510643,3
https://openalex.org/C86025842,2
https://openalex.org/C67396069,3
https://openalex.org/C204572665,5
https://openalex.org/C134560507,1
https://openalex.org/C78434282,2
https://openalex.org/C187805909,4
https://openalex.org/C124657808,2
https://openalex.org/C20729856,2
https://openalex.org/C166014724,2
https://openalex.org/C203570394,3
https://openalex.org/C89423630,1
https://openalex.org/C41608201,2
https://openalex.org/C58640448,1
https://openalex.org/C2781137444,2
https://openalex.org/C2777127463,2
https://openalex.org/C2777585854,2
https://openalex.org/C179725390,2
https://openalex.org/C4725764,2
https://openalex.org/C160172526,3
https://openalex.org/C31010330,3
https://openalex.org/C199635899,3
https://openalex.org/C74342258,5
https://openalex.org/C86444895,4
https://openalex.org/C74363100,1
https://openalex.org/C151201525,2
https://openalex.org/C4141045,2
https://openalex.org/C2778067643,2
https://openalex.org/C188914724,2
https://openalex.org/C53811970,2
https://openalex.org/C2778062137,3
https://openalex.org/C203868755,3
https://openalex.org/C183915046,4
https://openalex.org/C134440745,4
https://openalex.org/C2778827112,3
https://openalex.org/C2779767902,4
https://openalex.org/C42845850,5
https://openalex.org/C96473913,3
https://openalex.org/C8058405,1
https://openalex.org/C136864674,3
https://openalex.org/C192979234,2
https://openalex.org/C94081185,2
https://openalex.org/C82744980,3
https://openalex.org/C189394030,3
https://openalex.org/C128067373,5
https://openalex.org/C2776372370,3
https://openalex.org/C145108525,2
https://openalex.org/C2776035688,2
https://openalex.org/C20154449,4
https://openalex.org/C78023250,2
https://openalex.org/C2994516854,3
https://openalex.org/C20136886,2
https://openalex.org/C74172769,2
https://openalex.org/C114700698,2
https://openalex.org/C66322947,3
https://openalex.org/C16777580,4
https://openalex.org/C137753397,3
https://openalex.org/C111337013,2
https://openalex.org/C87907426,4
https://openalex.org/C77265313,2
https://openalex.org/C49005734,3
https://openalex.org/C121040770,3
https://openalex.org/C123669783,2
https://openalex.org/C172695262,2
https://openalex.org/C166576357,5
https://openalex.org/C176066374,3
https://openalex.org/C162372511,2
https://openalex.org/C56783289,5
https://openalex.org/C92919768,3
https://openalex.org/C60908668,3
https://openalex.org/C2780077345,2
https://openalex.org/C101336846,2
https://openalex.org/C52703039,3
https://openalex.org/C552990157,2
https://openalex.org/C50311922,4
https://openalex.org/C137212723,2
https://openalex.org/C164088818,4
https://openalex.org/C116834253,2
https://openalex.org/C151527765,2
https://openalex.org/C203718221,2
https://openalex.org/C191015642,2
https://openalex.org/C3020384686,2
https://openalex.org/C188919014,4
https://openalex.org/C2778617687,3
https://openalex.org/C60292330,2
https://openalex.org/C156884757,2
https://openalex.org/C197111296,3
https://openalex.org/C2778738651,2
https://openalex.org/C79518650,3
https://openalex.org/C2777904410,2
https://openalex.org/C127456818,4
https://openalex.org/C136650576,5
https://openalex.org/C68576872,3
https://openalex.org/C187678412,5
https://openalex.org/C163716698,2
https://openalex.org/C124101348,1
https://openalex.org/C2986056383,4
https://openalex.org/C126838900,1
https://openalex.org/C75403996,2
https://openalex.org/C2780522230,2
https://openalex.org/C41065033,2
https://openalex.org/C94822996,2
https://openalex.org/C45969854,5
https://openalex.org/C20501136,4
https://openalex.org/C2780070844,2
https://openalex.org/C2776035091,2
https://openalex.org/C116858840,2
https://openalex.org/C171811987,4
https://openalex.org/C101837359,3
https://openalex.org/C74193536,2
https://openalex.org/C83581934,2
https://openalex.org/C132954091,2
https://openalex.org/C77805123,1
https://openalex.org/C11413529,1
https://openalex.org/C27243311,3
https://openalex.org/C123784306,3
https://openalex.org/C43214815,3
https://openalex.org/C204003914,3
https://openalex.org/C146072743,2
https://openalex.org/C91757755,3
https://openalex.org/C40976572,2
https://openalex.org/C2779892579,2
https://openalex.org/C2777057244,4
https://openalex.org/C126780896,4
https://openalex.org/C2776879701,4
https://openalex.org/C30080830,2
https://openalex.org/C134444547,3
https://openalex.org/C125112378,2
https://openalex.org/C97278139,2
https://openalex.org/C63222358,3
https://openalex.org/C50797617,3
https://openalex.org/C64999384,2
https://openalex.org/C119128265,2
https://openalex.org/C62907940,3
https://openalex.org/C198690329,5
https://openalex.org/C128115575,5
https://openalex.org/C120665830,1
https://openalex.org/C108583219,2
https://openalex.org/C112953755,3
https://openalex.org/C47993264,5
https://openalex.org/C196836630,4
https://openalex.org/C96654402,3
https://openalex.org/C192391303,4
https://openalex.org/C158479148,3
https://openalex.org/C2781460075,2
https://openalex.org/C158622935,2
https://openalex.org/C165150422,2
https://openalex.org/C204397858,5
https://openalex.org/C200687136,2
https://openalex.org/C7054721,3
https://openalex.org/C202213908,2
https://openalex.org/C147789679,1
https://openalex.org/C106624574,2
https://openalex.org/C198487127,3
https://openalex.org/C47487241,2
https://openalex.org/C74992021,2
https://openalex.org/C160446614,3
https://openalex.org/C178774983,3
https://openalex.org/C178693496,3
https://openalex.org/C153349607,1
https://openalex.org/C557471498,2
https://openalex.org/C83898325,3
https://openalex.org/C65024703,3
https://openalex.org/C21593369,2
https://openalex.org/C202183611,5
https://openalex.org/C124066611,2
https://openalex.org/C142465778,5
https://openalex.org/C2776897741,3
https://openalex.org/C165743212,2
https://openalex.org/C140311924,2
https://openalex.org/C110407247,2
https://openalex.org/C2777642821,2
https://openalex.org/C106430172,4
https://openalex.org/C555008776,3
https://openalex.org/C2779557605,2
https://openalex.org/C37423430,2
https://openalex.org/C64331007,2
https://openalex.org/C186720457,2
https://openalex.org/C200114574,3
https://openalex.org/C130614165,2
https://openalex.org/C101457746,3
https://openalex.org/C40422974,2
https://openalex.org/C33891772,3
https://openalex.org/C191486275,2
https://openalex.org/C2994073649,3
https://openalex.org/C2985322473,3
https://openalex.org/C2779734285,3
https://openalex.org/C200594392,4
https://openalex.org/C177858542,3
https://openalex.org/C31198834,4
https://openalex.org/C154579607,3
https://openalex.org/C131583701,4
https://openalex.org/C137627569,3
https://openalex.org/C151719136,2
https://openalex.org/C7707877,2
https://openalex.org/C207114421,2
https://openalex.org/C180349316,4
https://openalex.org/C105902424,2
https://openalex.org/C47177299,2
https://openalex.org/C2777855556,2
https://openalex.org/C154399039,3
https://openalex.org/C8010536,1
https://openalex.org/C113508815,3
https://openalex.org/C86031905,3
https://openalex.org/C82457910,2
https://openalex.org/C179799912,2
https://openalex.org/C15852256,3
https://openalex.org/C98925819,3
https://openalex.org/C178650486,3
https://openalex.org/C2777813233,2
https://openalex.org/C55352655,4
https://openalex.org/C81774821,2
https://openalex.org/C79090758,3
https://openalex.org/C43044207,2
https://openalex.org/C59375849,2
https://openalex.org/C2986577269,2
https://openalex.org/C161986146,3
https://openalex.org/C71799126,5
https://openalex.org/C207168407,2
https://openalex.org/C2780030769,2
https://openalex.org/C81631423,2
https://openalex.org/C3746660,2
https://openalex.org/C182849566,3
https://openalex.org/C9376300,2
https://openalex.org/C179690561,2
https://openalex.org/C86251818,2
https://openalex.org/C66024118,2
https://openalex.org/C199360897,1
https://openalex.org/C84706961,5
https://openalex.org/C20782240,4
https://openalex.org/C66905080,3
https://openalex.org/C41054515,2
https://openalex.org/C91748784,2
https://openalex.org/C71924100,0
https://openalex.org/C178650346,2
https://openalex.org/C163845019,3
https://openalex.org/C86294171,3
https://openalex.org/C2781436544,4
https://openalex.org/C206094082,2
https://openalex.org/C123614077,2
https://openalex.org/C57198161,2
https://openalex.org/C2779461545,3
https://openalex.org/C161935440,3
https://openalex.org/C207297109,3
https://openalex.org/C2780303639,3
https://openalex.org/C2777205815,4
https://openalex.org/C31487907,2
https://openalex.org/C176809094,2
https://openalex.org/C206194317,3
https://openalex.org/C2776036281,2
https://openalex.org/C171972299,3
https://openalex.org/C106159729,1
https://openalex.org/C2778319590,2
https://openalex.org/C114237110,3
https://openalex.org/C2780345374,2
https://openalex.org/C168563851,2
https://openalex.org/C21799368,4
https://openalex.org/C168443057,2
https://openalex.org/C204382992,3
https://openalex.org/C152026323,3
https://openalex.org/C77557913,3
https://openalex.org/C166950319,3
https://openalex.org/C68762167,2
https://openalex.org/C111806078,3
https://openalex.org/C205318122,2
https://openalex.org/C176055353,2
https://openalex.org/C205711294,2
https://openalex.org/C40636538,2
https://openalex.org/C56949724,2
https://openalex.org/C1633027,2
https://openalex.org/C56911000,3
https://openalex.org/C6049932,5
https://openalex.org/C112145980,5
https://openalex.org/C16889073,2
https://openalex.org/C29210110,3
https://openalex.org/C193252679,3
https://openalex.org/C536315585,2
https://openalex.org/C127705205,2
https://openalex.org/C16811321,3
https://openalex.org/C79158427,2
https://openalex.org/C126875415,2
https://openalex.org/C166437778,3
https://openalex.org/C63584917,2
https://openalex.org/C46435376,3
https://openalex.org/C2775904623,2
https://openalex.org/C61521584,2
https://openalex.org/C45018233,4
https://openalex.org/C100461760,2
https://openalex.org/C78201319,3
https://openalex.org/C15359245,2
https://openalex.org/C115901376,2
https://openalex.org/C2778351468,4
https://openalex.org/C118505674,2
https://openalex.org/C57879066,1
https://openalex.org/C2780746774,4
https://openalex.org/C29202148,2
https://openalex.org/C189884158,5
https://openalex.org/C6727046,3
https://openalex.org/C32270708,4
https://openalex.org/C203014093,1
https://openalex.org/C98965940,2
https://openalex.org/C525727330,2
https://openalex.org/C199168358,3
https://openalex.org/C12590798,2
https://openalex.org/C2778881276,2
https://openalex.org/C199672914,2
https://openalex.org/C2983523559,2
https://openalex.org/C166530166,5
https://openalex.org/C73905626,2
https://openalex.org/C72852350,3
https://openalex.org/C3019612716,2
https://openalex.org/C153024298,2
https://openalex.org/C192328126,2
https://openalex.org/C56666940,2
https://openalex.org/C2777895711,2
https://openalex.org/C173848574,3
https://openalex.org/C2776595292,3
https://openalex.org/C87359718,3
https://openalex.org/C159877910,2
https://openalex.org/C65892221,3
https://openalex.org/C83852419,2
https://openalex.org/C2780620123,2
https://openalex.org/C57489055,2
https://openalex.org/C2775869346,2
https://openalex.org/C132221716,4
https://openalex.org/C112887158,3
https://openalex.org/C107368093,4
https://openalex.org/C85044808,2
https://openalex.org/C170395517,2
https://openalex.org/C177738377,2
https://openalex.org/C69044650,4
https://openalex.org/C96442724,2
https://openalex.org/C13164978,3
https://openalex.org/C64185310,3
https://openalex.org/C152303783,2
https://openalex.org/C162376815,4
https://openalex.org/C102893441,3
https://openalex.org/C20556612,2
https://openalex.org/C157922185,3
https://openalex.org/C2985143356,3
https://openalex.org/C7694927,2
https://openalex.org/C162317418,4
https://openalex.org/C30014739,2
https://openalex.org/C27438332,2
https://openalex.org/C173523689,2
https://openalex.org/C65414064,2
https://openalex.org/C154775046,2
https://openalex.org/C26263659,3
https://openalex.org/C101433766,2
https://openalex.org/C92631468,5
https://openalex.org/C2777619251,4
https://openalex.org/C5119721,2
https://openalex.org/C26826806,2
https://openalex.org/C148483581,2
https://openalex.org/C2778137410,2
https://openalex.org/C117045392,3
https://openalex.org/C115026806,5
https://openalex.org/C2775936636,3
https://openalex.org/C187615540,3
https://openalex.org/C41036726,3
https://openalex.org/C33024259,3
https://openalex.org/C28901747,2
https://openalex.org/C31531917,3
https://openalex.org/C63320529,5
https://openalex.org/C48243021,2
https://openalex.org/C184898388,2
https://openalex.org/C2777526259,2
https://openalex.org/C10390740,2
https://openalex.org/C152124472,2
https://openalex.org/C130402806,2
https://openalex.org/C2776477805,2
https://openalex.org/C67203356,2
https://openalex.org/C160756335,2
https://openalex.org/C46900642,3
https://openalex.org/C30463267,3
https://openalex.org/C2778116611,3
https://openalex.org/C2781198186,2
https://openalex.org/C2776637919,2
https://openalex.org/C2776398200,4
https://openalex.org/C191952053,3
https://openalex.org/C123757187,2
https://openalex.org/C53848692,4
https://openalex.org/C165995430,2
https://openalex.org/C3019325349,2
https://openalex.org/C4679612,2
https://openalex.org/C111404639,4
https://openalex.org/C111335779,2
https://openalex.org/C192059732,3
https://openalex.org/C2989277613,2
https://openalex.org/C152062344,2
https://openalex.org/C88271906,3
https://openalex.org/C16935551,4
https://openalex.org/C542589376,3
https://openalex.org/C2776135515,2
https://openalex.org/C9390403,1
https://openalex.org/C78600449,2
https://openalex.org/C186857363,2
https://openalex.org/C176783269,4
https://openalex.org/C2779193601,2
https://openalex.org/C118552586,1
https://openalex.org/C19689857,3
https://openalex.org/C137105694,4
https://openalex.org/C68801617,3
https://openalex.org/C152763109,4
https://openalex.org/C502942594,1
https://openalex.org/C203087015,3
https://openalex.org/C2780295579,3
https://openalex.org/C2777723229,2
https://openalex.org/C2993546912,2
https://openalex.org/C39132409,5
https://openalex.org/C46355384,2
https://openalex.org/C7668213,3
https://openalex.org/C107418235,2
https://openalex.org/C196083921,2
https://openalex.org/C147552392,5
https://openalex.org/C174256460,2
https://openalex.org/C2779955035,2
https://openalex.org/C169611556,2
https://openalex.org/C134265032,5
https://openalex.org/C155891486,3
https://openalex.org/C2777953097,5
https://openalex.org/C46714192,3
https://openalex.org/C45792457,3
https://openalex.org/C146024833,3
https://openalex.org/C139676723,2
https://openalex.org/C136085584,2
https://openalex.org/C150194340,3
https://openalex.org/C136277988,4
https://openalex.org/C166366890,3
https://openalex.org/C23660384,5
https://openalex.org/C41291067,2
https://openalex.org/C119701452,2
https://openalex.org/C127349201,2
https://openalex.org/C135796866,4
https://openalex.org/C98444146,2
https://openalex.org/C74939445,4
https://openalex.org/C104416048,2
https://openalex.org/C2777168461,3
https://openalex.org/C81692654,2
https://openalex.org/C186886427,2
https://openalex.org/C69131567,3
https://openalex.org/C100776233,2
https://openalex.org/C157607044,3
https://openalex.org/C140936041,4
https://openalex.org/C2778814252,2
https://openalex.org/C116523029,3
https://openalex.org/C188060507,3
https://openalex.org/C46891859,3
https://openalex.org/C149530733,4
https://openalex.org/C35304006,2
https://openalex.org/C529278444,2
https://openalex.org/C2780813799,2
https://openalex.org/C180088628,3
https://openalex.org/C193999330,2
https://openalex.org/C2778222013,2
https://openalex.org/C182081679,3
https://openalex.org/C24857813,3
https://openalex.org/C189166818,3
https://openalex.org/C27289702,2
https://openalex.org/C143141573,2
https://openalex.org/C25344961,2
https://openalex.org/C158739034,2
https://openalex.org/C119133118,5
https://openalex.org/C19220575,2
https://openalex.org/C94523830,2
https://openalex.org/C56318395,2
https://openalex.org/C2778917026,2
https://openalex.org/C2993084020,3
https://openalex.org/C200789330,3
https://openalex.org/C110340908,2
https://openalex.org/C22597639,3
https://openalex.org/C194886279,3
https://openalex.org/C165005293,2
https://openalex.org/C72687893,3
https://openalex.org/C162356407,2
https://openalex.org/C72434380,2
https://openalex.org/C8258855,3
https://openalex.org/C2779188808,3
https://openalex.org/C58801389,4
https://openalex.org/C2780310539,2
https://openalex.org/C4069607,3
https://openalex.org/C2778153370,3
https://openalex.org/C111030470,2
https://openalex.org/C184880428,2
https://openalex.org/C25949731,3
https://openalex.org/C2779014939,3
https://openalex.org/C2776303644,2
https://openalex.org/C104892082,2
https://openalex.org/C2781302577,2
https://openalex.org/C177606310,2
https://openalex.org/C194800363,2
https://openalex.org/C2778538070,3
https://openalex.org/C2778242569,2
https://openalex.org/C148204187,2
https://openalex.org/C75432250,2
https://openalex.org/C2909720056,2
https://openalex.org/C168535184,3
https://openalex.org/C2776257435,2
https://openalex.org/C133848361,2
https://openalex.org/C158007255,2
https://openalex.org/C544519230,2
https://openalex.org/C164466805,2
https://openalex.org/C123579102,3
https://openalex.org/C177409962,5
https://openalex.org/C192126672,2
https://openalex.org/C87578567,3
https://openalex.org/C111919701,1
https://openalex.org/C77304879,2
https://openalex.org/C52620605,3
https://openalex.org/C2775937380,2
https://openalex.org/C2779430453,3
https://openalex.org/C117160843,2
https://openalex.org/C26362088,4
https://openalex.org/C110277352,2
https://openalex.org/C2780423554,5
https://openalex.org/C141796577,3
https://openalex.org/C182099602,4
https://openalex.org/C3017838165,3
https://openalex.org/C190470478,2
https://openalex.org/C205009425,4
https://openalex.org/C2779480358,2
https://openalex.org/C2776061190,2
https://openalex.org/C2779795794,2
https://openalex.org/C104062141,3
https://openalex.org/C171635847,2
https://openalex.org/C3019555358,3
https://openalex.org/C160671074,2
https://openalex.org/C92542899,4
https://openalex.org/C150724011,4
https://openalex.org/C178429038,4
https://openalex.org/C84545080,3
https://openalex.org/C109282560,3
https://openalex.org/C175202392,3
https://openalex.org/C81363708,2
https://openalex.org/C86037889,3
https://openalex.org/C22684755,2
https://openalex.org/C101649071,3
https://openalex.org/C17269025,2
https://openalex.org/C41681595,2
https://openalex.org/C27451561,2
https://openalex.org/C2779473830,2
https://openalex.org/C173014286,4
https://openalex.org/C166275286,2
https://openalex.org/C2779639559,3
https://openalex.org/C144901912,4
https://openalex.org/C2780757906,2
https://openalex.org/C204321447,1
https://openalex.org/C50150098,3
https://openalex.org/C2983668108,3
https://openalex.org/C147230242,3
https://openalex.org/C2776673561,2
https://openalex.org/C123370116,2
https://openalex.org/C129364497,2
https://openalex.org/C160018778,4
https://openalex.org/C111350023,3
https://openalex.org/C191544260,3
https://openalex.org/C15001198,3
https://openalex.org/C125308379,2
https://openalex.org/C57863236,2
https://openalex.org/C172100665,2
https://openalex.org/C2994386558,2
https://openalex.org/C28294206,3
https://openalex.org/C2781110425,2
https://openalex.org/C2776372474,2
https://openalex.org/C202655437,3
https://openalex.org/C148220186,2
https://openalex.org/C4941483,3
https://openalex.org/C95853316,2
https://openalex.org/C77405623,2
https://openalex.org/C23130292,2
https://openalex.org/C75235859,2
https://openalex.org/C207347870,2
https://openalex.org/C138777275,2
https://openalex.org/C2781291010,2
https://openalex.org/C139945424,2
https://openalex.org/C35527583,2
https://openalex.org/C155366967,4
https://openalex.org/C133725777,3
https://openalex.org/C2779844322,2
https://openalex.org/C2778965693,3
https://openalex.org/C46362747,2
https://openalex.org/C63024428,2
https://openalex.org/C186846655,4
https://openalex.org/C94569963,3
https://openalex.org/C87585026,3
https://openalex.org/C2778187894,2
https://openalex.org/C2983568541,2
https://openalex.org/C135715101,4
https://openalex.org/C2780392137,2
https://openalex.org/C189201455,3
https://openalex.org/C104737047,4
https://openalex.org/C203858083,2
https://openalex.org/C140763907,3
https://openalex.org/C21696900,2
https://openalex.org/C56049555,4
https://openalex.org/C2777964439,2
https://openalex.org/C46918542,2
https://openalex.org/C47750902,4
https://openalex.org/C13223952,3
https://openalex.org/C89748767,2
https://openalex.org/C3079626,1
https://openalex.org/C123057669,3
https://openalex.org/C15908118,2
https://openalex.org/C101765175,2
https://openalex.org/C164528419,3
https://openalex.org/C165205528,1
https://openalex.org/C107872376,1
https://openalex.org/C71928083,2
https://openalex.org/C99844830,2
https://openalex.org/C126061179,3
https://openalex.org/C152401794,2
https://openalex.org/C119487961,3
https://openalex.org/C9849289,3
https://openalex.org/C76522221,5
https://openalex.org/C190474826,3
https://openalex.org/C162462552,2
https://openalex.org/C2778321746,2
https://openalex.org/C86523455,3
https://openalex.org/C107677527,3
https://openalex.org/C25580894,3
https://openalex.org/C548081761,1
https://openalex.org/C195268267,2
https://openalex.org/C45542137,2
https://openalex.org/C2778901449,3
https://openalex.org/C143148639,3
https://openalex.org/C2988778218,4
https://openalex.org/C104335537,4
https://openalex.org/C81263218,2
https://openalex.org/C136269434,4
https://openalex.org/C94931360,2
https://openalex.org/C185874996,2
https://openalex.org/C2775993382,2
https://openalex.org/C50558702,5
https://openalex.org/C127568405,3
https://openalex.org/C68812741,3
https://openalex.org/C83867959,3
https://openalex.org/C96566525,2
https://openalex.org/C161394823,2
https://openalex.org/C110251889,2
https://openalex.org/C121864883,1
https://openalex.org/C3019728051,2
https://openalex.org/C23224414,2
https://openalex.org/C21569690,3
https://openalex.org/C174084160,2
https://openalex.org/C134652429,2
https://openalex.org/C529865628,2
https://openalex.org/C193415008,2
https://openalex.org/C64922751,3
https://openalex.org/C16038011,2
https://openalex.org/C139287275,3
https://openalex.org/C92207270,3
https://openalex.org/C177515723,2
https://openalex.org/C3736036,3
https://openalex.org/C127162648,2
https://openalex.org/C121608353,2
https://openalex.org/C148063708,3
https://openalex.org/C117958382,3
https://openalex.org/C83981384,3
https://openalex.org/C2986737658,3
https://openalex.org/C2777681924,4
https://openalex.org/C125611927,2
https://openalex.org/C105239961,2
https://openalex.org/C553184892,2
https://openalex.org/C46465826,3
https://openalex.org/C65956243,3
https://openalex.org/C7646194,4
https://openalex.org/C47796450,2
https://openalex.org/C95623464,2
https://openalex.org/C2993353509,2
https://openalex.org/C71897612,4
https://openalex.org/C167806264,3
https://openalex.org/C120204988,3
https://openalex.org/C188087704,2
https://openalex.org/C177179195,4
https://openalex.org/C109663097,2
https://openalex.org/C145406643,2
https://openalex.org/C177846678,2
https://openalex.org/C65266758,3
https://openalex.org/C93751859,3
https://openalex.org/C9870796,2
https://openalex.org/C79650220,2
https://openalex.org/C76790566,5
https://openalex.org/C134765980,2
https://openalex.org/C79369538,5
https://openalex.org/C115903097,3
https://openalex.org/C70846408,3
https://openalex.org/C12296473,3
https://openalex.org/C2780117330,4
https://openalex.org/C147080431,2
https://openalex.org/C94115699,3
https://openalex.org/C74859849,2
https://openalex.org/C2778047078,4
https://openalex.org/C2777715892,3
https://openalex.org/C2777609287,4
https://openalex.org/C17456955,2
https://openalex.org/C198053700,4
https://openalex.org/C201995342,1
https://openalex.org/C162929932,2
https://openalex.org/C122041747,2
https://openalex.org/C139356082,4
https://openalex.org/C135642988,5
https://openalex.org/C131017901,2
https://openalex.org/C4042151,2
https://openalex.org/C2776591724,3
https://openalex.org/C2983197053,2
https://openalex.org/C61224824,2
https://openalex.org/C48103436,2
https://openalex.org/C124961601,2
https://openalex.org/C154945302,1
https://openalex.org/C135889238,2
https://openalex.org/C140807948,3
https://openalex.org/C17525397,2
https://openalex.org/C51955184,2
https://openalex.org/C39190425,3
https://openalex.org/C23455440,3
https://openalex.org/C2776957298,3
https://openalex.org/C2777843375,4
https://openalex.org/C47822265,2
